caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
19580514,-0.011508,-0.01153,-0.008862,-0.009014,175641327,499,177690175,497,,
19580515,0.005966,0.005905,0.003908,0.003848,176583502,499,175460116,496,,
19580516,0.000292,0.000069,0.001465,0.001225,176779739,499,176583502,497,,
19580519,-0.002707,-0.002783,-0.001712,-0.001836,176287798,499,176779739,498,,
19580520,0.009281,0.009059,0.008911,0.00861,177656410,499,176061440,496,,
19580521,-0.001083,-0.001675,0.001631,0.001353,177588876,499,177656410,496,,
19580522,0.005208,0.005199,0.004624,0.004605,178512097,499,177588876,498,,
19580523,0.002731,0.002361,0.003409,0.003275,178933616,499,178512097,498,,
19580526,-0.00018,-0.000495,0.000825,0.000303,178845005,499,178933616,498,,
19580527,-0.001101,-0.001405,-0.001232,-0.0018,178593814,499,178845005,498,,
19580528,0.001158,0.001086,0.001977,0.001895,178619948,499,178426224,497,,
19580529,0.005938,0.005869,0.004567,0.004489,179834278,499,178619948,497,,
19580602,0.005113,0.004873,0.003596,0.00336,180710633,499,179834278,498,,
19580603,0.003542,0.003218,0.003165,0.002703,180839614,499,180259462,496,,
19580604,0.000892,0.000747,-0.000366,-0.000603,181842551,507,181496641,503,,
19580605,0.001809,0.000818,0.001414,0.000967,181957924,500,181724730,497,,
19580606,0.001965,0.001938,0.002594,0.002437,182310601,500,181957924,498,,
19580609,-0.001036,-0.001048,-0.001509,-0.001561,181845964,500,182036761,497,,
19580610,-0.001935,-0.002306,-0.002405,-0.003134,181684199,500,181831050,496,,
19580611,0.00031,0.00019,0.002279,0.001847,180830689,501,180781325,497,,
19580612,0.005998,0.005907,0.004443,0.004302,182827350,500,180830689,498,,
19580613,0.005889,0.005888,0.005425,0.005397,183639390,500,182564529,498,,
19580616,0.003738,0.003732,0.00386,0.003835,184592970,500,183639390,498,,
19580617,0.003229,0.002799,0.00252,0.002157,185154722,500,184592970,499,,
19580618,-0.004148,-0.0042,-0.001984,-0.002052,184377087,500,185154722,499,,
19580619,-0.011854,-0.01189,-0.009729,-0.009811,182184889,500,184377087,499,,
19580620,0.005892,0.005892,0.004521,0.004521,183258384,500,182184889,499,,
19580623,-0.003906,-0.00394,-0.002489,-0.002514,182536344,500,183258384,499,,
19580624,-0.003719,-0.003728,-0.002699,-0.002713,181744385,500,182424422,498,,
19580625,0.002348,0.002306,0.002784,0.002622,182274281,500,181744385,498,,
19580626,0.004907,0.004878,0.005228,0.005174,183163410,500,182274281,499,,
19580627,0.002246,0.002237,0.004431,0.004382,183573125,500,183163410,499,,
19580630,0.006745,0.006639,0.002633,0.002495,184791790,500,183573125,499,,
19580701,0.001313,0.001296,-0.000007,-0.00005,185029669,500,184791790,499,,
19580702,0.001056,0.000816,0.000772,0.000674,185180645,500,185029669,499,,
19580703,0.003595,0.003571,0.004543,0.004511,185841951,500,185180645,499,,
19580707,0.003024,0.002993,0.00365,0.00351,186377047,500,185820801,498,,
19580708,-0.005098,-0.005154,-0.004412,-0.004575,185437822,500,186377047,498,,
19580709,-0.003452,-0.003462,-0.002946,-0.002951,184795803,500,185437822,499,,
19580710,0.004691,0.004591,0.004572,0.004344,185521451,500,184673703,498,,
19580711,0.006752,0.006745,0.006981,0.006962,186894285,500,185521451,498,,
19580714,-0.014245,-0.014269,-0.009292,-0.009348,184205321,500,186871785,498,,
19580715,0.001011,0.000897,0.002099,0.001952,184389938,500,184205321,498,,
19580716,0.002366,0.002348,0.001637,0.00158,184838084,500,184389938,499,,
19580717,0.007453,0.007453,0.007358,0.007358,186215708,500,184838084,499,,
19580718,0.004233,0.004223,0.002845,0.002821,186992254,500,186205974,498,,
19580721,0.012502,0.012502,0.008975,0.008975,188744545,500,186404171,496,,
19580722,0.001928,0.001781,0.00182,0.001711,189580896,500,188649171,496,,
19580723,-0.000809,-0.000811,0.002429,0.002412,189424449,500,189482678,497,,
19580724,0.005691,0.005691,0.006698,0.006698,190603518,500,189424449,498,,
19580725,0.007235,0.007218,0.008488,0.008441,191979228,500,190603518,499,,
19580728,0.003277,0.003244,0.006074,0.00602,192534796,500,191912228,498,,
19580729,-0.003204,-0.003612,-0.001348,-0.001602,191552493,500,192179613,497,,
19580730,0.004099,0.003867,0.004771,0.004575,192290414,500,191195789,496,,
19580731,-0.000043,-0.000064,0.000168,0.000108,192642259,500,192290414,497,,
19580801,0.007744,0.007711,0.007057,0.007023,194098935,500,192613671,498,,
19580804,0.009702,0.009656,0.009612,0.009586,196002075,500,194098935,498,,
19580805,-0.004845,-0.005237,-0.006317,-0.006651,194975711,500,196002075,499,,
19580806,-0.004272,-0.005274,-0.005735,-0.005936,193466102,500,194491916,498,,
19580807,0.006605,0.006501,0.009687,0.00961,195187663,500,193440991,497,,
19580808,0.00558,0.005575,0.004986,0.004958,196301113,500,195187663,498,,
19580811,0.003494,0.002739,0.002148,0.002024,196450614,500,195914009,497,,
19580812,-0.008772,-0.009282,-0.006157,-0.007035,194926883,500,196371265,496,,
19580813,0.002133,0.002034,0.003676,0.003524,195289718,500,194811490,497,,
19580814,0.002072,0.002051,0.003137,0.003056,195750757,500,195234413,497,,
19580815,-0.008937,-0.008996,-0.008552,-0.008651,193323777,500,195022395,495,,
19580818,-0.005535,-0.005675,-0.005778,-0.005938,192610815,500,192992681,494,,
19580819,0.002025,0.001793,0.002885,0.002573,192620013,500,191944491,496,,
19580820,0.001298,0.00086,0.003948,0.003761,193450294,500,192620013,498,,
19580821,0.006526,0.006514,0.004833,0.004795,194414207,500,193156078,498,,
19580822,0.001624,0.001616,0.003114,0.003095,194565336,500,193959436,497,,
19580825,0.000781,0.000728,0.001148,0.001052,195164557,500,194565336,498,,
19580826,0.003726,0.003438,0.003542,0.002925,195841511,500,195164557,499,,
19580827,0.000283,-0.000085,0.00254,0.002141,195824924,500,195841511,499,,
19580828,-0.005129,-0.005198,-0.004905,-0.005034,194806950,500,195824924,499,,
19580829,0.002081,0.002042,0.004229,0.004174,195204709,500,194806950,499,,
19580902,0.005613,0.005272,0.00641,0.005976,196233841,500,195204709,499,,
19580903,0.003855,0.003637,0.003572,0.003278,196947609,500,196233841,499,,
19580904,-0.002215,-0.002241,-0.002109,-0.002192,196506179,500,196947609,499,,
19580905,-0.001134,-0.002074,-0.000974,-0.001474,196059490,500,196466911,498,,
19580908,0.003877,0.003855,0.004266,0.004099,196582794,500,195789078,497,,
19580909,0.005843,0.0057,0.002258,0.001883,197974820,500,196582794,498,,
19580910,-0.00259,-0.002894,-0.001878,-0.002318,197401887,500,197974820,499,,
19580911,0.007198,0.007188,0.004717,0.004606,198820881,500,197401887,499,,
19580912,-0.002685,-0.002695,-0.000591,-0.000741,196923862,500,197455984,497,,
19580915,0.009108,0.0091,0.00767,0.007621,200132855,500,196923862,497,,
19580916,0.007767,0.007361,0.005183,0.004846,201605999,500,200132855,499,,
19580917,-0.000493,-0.000566,-0.001586,-0.0017,201481344,500,201595480,498,,
19580918,-0.00461,-0.004631,-0.001815,-0.001857,200434742,500,201356609,497,,
19580919,0.00678,0.006756,0.009038,0.008994,201916231,500,200434742,498,,
19580922,-0.004281,-0.004312,-0.002586,-0.002611,199402266,500,200265802,498,,
19580923,0.007234,0.007137,0.004868,0.004795,202508716,500,199402266,498,,
19580924,0.00417,0.004168,0.002911,0.00289,203364209,501,202505034,499,,
19580925,-0.004083,-0.004142,-0.001851,-0.002029,202494024,500,203254334,498,,
19580926,0.002077,0.002048,0.003684,0.003628,202890770,500,202476060,498,,
19580929,0.004365,0.004359,0.007188,0.007166,203546109,500,202644865,497,,
19580930,0.003757,0.003677,0.004033,0.003912,204544758,500,203546109,498,,
19581001,-0.001351,-0.001369,-0.002825,-0.002857,204264730,500,204544758,499,,
19581002,0.003365,0.00336,0.003217,0.003198,204969357,500,204264730,499,,
19581003,0.004503,0.004485,0.004203,0.004123,205888547,500,204969357,499,,
19581006,0.005931,0.00591,0.004463,0.004436,207062508,500,205846036,497,,
19581007,0.005916,0.005739,0.002491,0.002241,208301599,500,207062508,497,,
19581008,0.001161,0.001147,0.000375,0.000351,208540611,500,208301599,499,,
19581009,0.000362,0.000273,0.00309,0.002895,208597633,500,208540611,499,,
19581010,0.006507,0.006483,0.005356,0.00535,209949974,500,208597633,499,,
19581013,0.004335,0.004335,0.002988,0.002988,210860029,500,209949974,499,,
19581014,-0.007445,-0.007487,-0.009898,-0.009994,209268691,500,210849274,498,,
19581015,-0.012753,-0.012853,-0.010843,-0.010994,206589740,500,209268691,498,,
19581016,0.008005,0.008005,0.007311,0.007311,208243484,500,206589740,499,,
19581017,0.009863,0.009854,0.010748,0.010728,210295472,500,208243484,499,,
19581020,-0.003295,-0.003295,-0.001184,-0.001184,209602623,500,210295472,499,,
19581021,-0.000103,-0.0002,0.000301,0.000227,209332763,500,209374668,498,,
19581022,-0.003963,-0.003969,-0.000325,-0.000354,208723648,500,209332763,498,,
19581023,-0.001872,-0.001872,0.001568,0.001568,208332858,500,208723648,499,,
19581024,-0.002596,-0.002727,-0.000759,-0.000775,207764828,500,208332858,499,,
19581027,-0.00783,-0.007831,-0.008375,-0.008401,206120976,500,207747831,498,,
19581028,0.004338,0.003927,0.005388,0.005219,206946898,500,206120976,498,,
19581029,0.01152,0.011391,0.011208,0.010953,209304226,500,206946898,499,,
19581030,0.001556,0.001463,-0.000792,-0.001174,209610335,500,209304226,499,,
19581031,0.001289,0.001205,0.000796,0.000714,209882747,500,209610335,499,,
19581103,0.004698,0.00438,0.001478,0.001266,210801935,500,209882747,499,,
19581105,0.010428,0.009395,0.010245,0.009971,212782406,500,210801935,499,,
19581106,0.006814,0.006751,0.003192,0.003111,214049897,500,212614615,498,,
19581107,-0.001733,-0.002431,0.000102,-0.000043,213498615,500,213853547,497,,
19581110,0.006699,0.005943,0.006793,0.00605,214963814,500,213498615,498,,
19581111,0.007519,0.007519,0.007855,0.007855,216580217,500,214963814,499,,
19581112,0.001712,0.001605,0.001061,0.000827,216927903,500,216580217,499,,
19581113,-0.003986,-0.004061,-0.001331,-0.001484,216046890,500,216927903,499,,
19581114,0.004762,0.004689,0.005166,0.005087,217059924,500,216046890,499,,
19581117,0.00294,0.002826,0.003741,0.003612,217673262,500,217059924,499,,
19581118,-0.001571,-0.001803,-0.000745,-0.001074,217280895,500,217673262,499,,
19581119,0.00174,0.001374,0.003483,0.003362,217341668,500,217043355,498,,
19581120,0.000088,0.000001,0.000805,0.000645,217580281,500,217341668,498,,
19581121,-0.009855,-0.009975,-0.005967,-0.006058,215409987,500,217580281,499,,
19581124,-0.024549,-0.025058,-0.022446,-0.023203,210012218,500,215409987,499,,
19581125,-0.006175,-0.006529,-0.003567,-0.004145,208321020,500,209667000,497,,
19581126,0.018505,0.018337,0.018225,0.018117,212641307,500,208321020,497,,
19581128,0.010983,0.010907,0.011434,0.01135,214960657,500,212641307,499,,
19581201,0.004119,0.004032,0.004327,0.004191,215827471,500,214960657,499,,
19581202,-0.004343,-0.004753,-0.003139,-0.003707,214801691,500,215827471,499,,
19581203,0.001947,0.001784,0.001859,0.001593,215030929,500,214647911,498,,
19581204,0.000297,0.000287,0.001614,0.001494,215245149,500,215030929,498,,
19581205,-0.000972,-0.001807,0.001963,0.001528,214856198,500,215245149,499,,
19581208,0.001719,0.001697,0.001377,0.001308,215220847,500,214856198,499,,
19581209,0.005412,0.005302,0.004138,0.003765,216361838,500,215220847,499,,
19581210,0.012196,0.011952,0.009023,0.008569,218947767,501,216361838,499,,
19581211,-0.002365,-0.002398,-0.001333,-0.00152,218268505,500,218793098,498,,
19581212,-0.001733,-0.00178,-0.001129,-0.00126,217464270,500,217851980,496,,
19581215,0.002635,0.00262,0.002088,0.002011,219675846,500,217464270,496,,
19581216,0.003735,0.003413,0.001785,0.001536,220425649,500,219675846,499,,
19581217,0.006754,0.006731,0.000802,0.000761,221909237,500,220425649,499,,
19581218,0.003497,0.003437,0.001414,0.001356,222672022,500,221909237,499,,
19581219,-0.001592,-0.001663,-0.001046,-0.001117,222301743,500,222672022,499,,
19581222,-0.006706,-0.006708,-0.006192,-0.006212,220810554,500,222301743,499,,
19581223,-0.005266,-0.005269,-0.002507,-0.00254,219562022,500,220724920,498,,
19581224,0.014075,0.014037,0.011027,0.010937,222706886,500,219539912,497,,
19581229,0.009647,0.009593,0.00577,0.005632,224563772,500,222407536,495,,
19581230,0.004564,0.004505,0.004685,0.004595,224233503,500,222932147,495,,
19581231,0.004952,0.004911,0.003819,0.003774,231623360,500,224233503,498,,
19590102,0.004463,0.004463,0.005808,0.005808,232599528,500,231566030,498,,
19590105,0.003639,0.003639,0.003685,0.003685,233503292,500,232599528,498,,
19590106,-0.000999,-0.001079,0.000246,0.000062,233251283,500,233503292,499,,
19590107,-0.012449,-0.012466,-0.010053,-0.010107,230343665,500,233251283,499,,
19590108,0.009794,0.009794,0.009999,0.009999,228760709,500,226542062,497,,
19590109,0.006975,0.006937,0.008069,0.008028,234171321,500,228760709,497,,
19590112,0.000604,0.000541,0.002998,0.002856,234297973,500,234171321,499,,
19590113,-0.005507,-0.005546,-0.000169,-0.000308,232998622,500,234297973,499,,
19590114,0.00297,0.002955,0.00447,0.004422,233683880,500,232998622,499,,
19590115,0.003788,0.003684,0.00526,0.005142,233823840,500,232965500,497,,
19590116,-0.000006,-0.000006,0.001417,0.001417,234528922,500,233823840,497,,
19590119,-0.002089,-0.002089,0.001294,0.001294,234039107,500,234528922,499,,
19590120,0.000845,0.000696,0.002772,0.002662,231975694,500,231814291,496,,
19590121,0.005695,0.005695,0.00407,0.00407,235515286,500,231975694,496,,
19590122,-0.001852,-0.001899,-0.003347,-0.003383,235067957,500,235515286,499,,
19590123,0.001036,0.001036,0.001322,0.001322,235311518,500,235067957,499,,
19590126,-0.004555,-0.004555,-0.003872,-0.003872,234226546,500,235311518,499,,
19590127,0.000589,0.000375,-0.000369,-0.000473,234292568,500,234204772,498,,
19590128,-0.010789,-0.010888,-0.009268,-0.009467,231762693,500,234292568,498,,
19590129,0.000799,0.000743,0.002839,0.002741,231934840,500,231762693,499,,
19590130,0.003982,0.003974,0.00644,0.006422,232856525,500,231934840,499,,
19590202,-0.003442,-0.00349,-0.00293,-0.002951,232043933,500,232856525,499,,
19590203,0.001635,0.001097,0.000646,0.000421,232298566,500,232043933,499,,
19590204,-0.003169,-0.003838,-0.001772,-0.001932,231231311,500,232122130,498,,
19590205,-0.004142,-0.004447,-0.003968,-0.004205,230382525,500,231231311,498,,
19590206,-0.007109,-0.00787,-0.004446,-0.004559,228569477,500,230382525,499,,
19590209,-0.014033,-0.014383,-0.011887,-0.012387,225039341,500,228323261,497,,
19590210,0.014401,0.014185,0.01314,0.012723,228476260,500,225039341,497,,
19590211,0.000321,0.000279,0.002928,0.002853,228540104,500,228476260,499,,
19590212,-0.006,-0.006,-0.002549,-0.002549,227168969,500,228540104,499,,
19590213,0.008312,0.008231,0.007129,0.007039,228948045,500,227079042,498,,
19590216,0.001574,0.001527,0.004407,0.004307,229386140,500,228948045,498,,
19590217,-0.003231,-0.003582,-0.000113,-0.000505,228564563,500,229386140,499,,
19590218,0.004565,0.004129,0.006138,0.006012,229508308,500,228564563,499,,
19590219,0.009309,0.009264,0.008727,0.008627,231634376,500,229508308,499,,
19590220,0.009092,0.009088,0.006111,0.00609,233739516,500,231634376,499,,
19590224,-0.000813,-0.00096,0.002693,0.002264,233515047,500,233739516,499,,
19590225,-0.00356,-0.003905,-0.003186,-0.00363,232754669,501,233667185,500,,
19590226,0.002266,0.002154,0.002498,0.002365,233056788,500,232528621,499,,
19590227,0.001293,0.001249,0.001252,0.001159,233347822,500,233056788,499,,
19590302,0.00536,0.005327,0.002657,0.002506,234590973,500,233347822,499,,
19590303,0.009746,0.009468,0.005047,0.004694,236812045,500,234590973,499,,
19590304,0.001597,0.001414,0.000419,0.000183,237146825,500,236812045,499,,
19590305,0.001991,0.001198,0.001463,0.001107,237430876,500,237146825,499,,
19590306,-0.003666,-0.003693,-0.001839,-0.001978,236483384,500,237359931,497,,
19590309,-0.000895,-0.000959,0.001918,0.001742,236327844,500,236483384,497,,
19590310,0.003399,0.00289,0.003418,0.002898,236994422,500,236311555,498,,
19590311,0.001072,0.000937,0.003972,0.003665,237232690,500,236994422,498,,
19590312,0.00459,0.004577,0.004301,0.004212,238318616,500,237232690,499,,
19590313,0.001036,0.001027,0.00209,0.002053,238563373,500,238318616,499,,
19590316,-0.010594,-0.0106,-0.008857,-0.008897,236016799,500,238545278,498,,
19590317,0.008472,0.008405,0.009537,0.009304,238018544,500,236016799,498,,
19590318,-0.001774,-0.001823,0.001208,0.001159,237312454,500,237745886,498,,
19590319,-0.00116,-0.001229,-0.001244,-0.001325,237291861,500,237312454,498,,
19590320,0.000893,0.000893,-0.001322,-0.001322,237503841,500,237291861,499,,
19590323,-0.009249,-0.009336,-0.009023,-0.009096,235286411,500,237503841,499,,
19590324,0.001601,0.001594,0.002065,0.002039,235657854,500,235286411,499,,
19590325,-0.001324,-0.001356,-0.000358,-0.000464,235766297,502,235935428,500,,
19590326,-0.001386,-0.001416,-0.001864,-0.001913,235041020,500,235374386,498,,
19590330,-0.00648,-0.006485,-0.005439,-0.005458,233699758,500,235041020,498,,
19590331,0.000263,0.000161,-0.001874,-0.00207,233737557,500,233699758,499,,
19590401,0.004008,0.003997,0.000593,0.000566,234879237,501,233906010,499,,
19590402,0.006044,0.006021,0.007047,0.006987,236318885,500,234857174,498,,
19590403,0.008087,0.008068,0.005678,0.005653,238225464,500,236318885,499,,
19590406,0.002431,0.00243,0.001798,0.001789,238804322,500,238225464,499,,
19590407,-0.001982,-0.002062,-0.000665,-0.000839,237195178,500,237685314,497,,
19590408,-0.005065,-0.005067,-0.002851,-0.002874,237089299,500,237195178,497,,
19590409,-0.000241,-0.000267,0.000524,0.000506,237025935,500,237089299,499,,
19590410,0.00114,0.00107,0.00265,0.0025,237279635,500,237025935,499,,
19590413,0.003586,0.003579,0.002977,0.002924,238128956,500,237279635,499,,
19590414,0.005451,0.005403,0.004539,0.004469,238948341,500,237664187,497,,
19590415,0.004394,0.004323,0.00339,0.003271,240445873,500,238948341,497,,
19590416,0.00757,0.00757,0.001511,0.001511,241903148,500,240085623,498,,
19590417,0.008976,0.008976,0.003722,0.003722,244441931,500,241903148,498,,
19590420,0.003847,0.003843,0.000865,0.000842,245381318,500,244441931,499,,
19590421,-0.000922,-0.001057,-0.000813,-0.000909,245122025,500,245381318,499,,
19590422,-0.006759,-0.00676,-0.004044,-0.004059,243464885,500,245122025,499,,
19590423,-0.002004,-0.002006,-0.000483,-0.000519,242976490,500,243464885,499,,
